0RB0LC_1LC1RB_0LD1LA_1RD1RA	FAIL	fwd:lc=18,part=0,rc=3,s0=0 mir:lc=21,part=124,rc=18,s0=0
0RB0LC_1LC1RB_0RD0LA_1RD1LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=36,part=90,rc=18,s0=4
0RB0LC_1LC1RB_0RD1LA_0LB1RB	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=18,part=132,rc=26,s0=64
0RB0LC_1LC1RB_0RD1LA_0LB1RD	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=19,part=132,rc=26,s0=64
0RB0LC_1LC1RB_0RD1LA_1LA1RC	FAIL	fwd:lc=18,part=6,rc=2,s0=0 mir:lc=21,part=150,rc=18,s0=0
0RB0LC_1LC1RB_0RD1LA_1LB0RC	FAIL	fwd:lc=24,part=3,rc=6,s0=0 mir:lc=24,part=132,rc=24,s0=46
0RB0LC_1LC1RB_0RD1LA_1LB1LA	FAIL	fwd:lc=22,part=0,rc=0,s0=0 mir:lc=18,part=132,rc=22,s0=64
0RB0LC_1LC1RB_0RD1LA_1LB1RB	FAIL	fwd:lc=22,part=0,rc=0,s0=0 mir:lc=18,part=132,rc=22,s0=64
0RB0LC_1LC1RB_0RD1LA_1LB1RD	FAIL	fwd:lc=21,part=0,rc=0,s0=0 mir:lc=27,part=138,rc=21,s0=46
0RB0LC_1LC1RB_0RD1LA_1LC1RD	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=36,part=180,rc=18,s0=62
0RB0LC_1LC1RB_0RD1LA_1RB1RC	FAIL	fwd:lc=18,part=3,rc=2,s0=0 mir:lc=21,part=150,rc=18,s0=0
0RB0LC_1LC1RB_0RD1LA_1RD1RB	FAIL	fwd:lc=18,part=0,rc=1,s0=0 mir:lc=19,part=120,rc=18,s0=48
0RB0LC_1LC1RB_1LD1LA_0RB---	FAIL	fwd:lc=18,part=0,rc=0,s0=0 mir:lc=18,part=153,rc=18,s0=76
0RB0LC_1LC1RB_1LD1LA_0RD1RA	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=21,part=153,rc=25,s0=0
0RB0LC_1LC1RB_1LD1LA_0RD1RB	FAIL	fwd:lc=19,part=0,rc=0,s0=0 mir:lc=21,part=162,rc=19,s0=82
0RB0LC_1LC1RB_1LD1LA_1RD0RB	FAIL	fwd:lc=18,part=0,rc=1,s0=0 mir:lc=19,part=153,rc=18,s0=76
0RB0LC_1LC1RB_1LD1LA_1RD0RC	FAIL	fwd:lc=18,part=0,rc=5,s0=0 mir:lc=23,part=97,rc=18,s0=34
0RB0LC_1LC1RB_1RD1LA_0LD1LB	FAIL	fwd:lc=31,part=0,rc=0,s0=0 mir:lc=18,part=174,rc=30,s0=50
0RB0LC_1LC1RB_1RD1LA_1LB0LA	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB0LB	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB0LC	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB0RC	FAIL	fwd:lc=25,part=3,rc=2,s0=0 mir:lc=23,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB0RD	FAIL	fwd:lc=25,part=0,rc=1,s0=0 mir:lc=19,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB1LA	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB1LB	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB1LC	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB1RB	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=18,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB1RC	FAIL	fwd:lc=25,part=0,rc=3,s0=0 mir:lc=21,part=226,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LB1RD	FAIL	fwd:lc=25,part=0,rc=0,s0=0 mir:lc=20,part=216,rc=24,s0=74
0RB0LC_1LC1RB_1RD1LA_1LC0LA	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=26,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC0LB	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=26,s0=64
0RB0LC_1LC1RB_1RD1LA_1LC0LC	FAIL	fwd:lc=27,part=0,rc=0,s0=0 mir:lc=18,part=180,rc=26,s0=64
