1RB0RD_0LC1RA_1RB1LC_1RB1RD	2	0	45
1RB0RD_0RC0LB_1LD1RA_1LB0LC	2	0	76
1RB0RD_0LC0RA_1LA1LC_1LD1LB	3	0	80
1RB0RD_0RC1RA_1LD1RB_1LB0LC	2	0	65
1RB0RD_1LB0LC_1RA1LC_1RB1RD	2	0	85
1RB0RD_1LC1LB_0RD1RC_1LA1RA	2	0	41
1RB0RD_1LC1RA_1RB1LC_0LA1RD	2	0	41
1RB0RD_1LC1RA_1RB1LC_1LC1RD	2	0	38
1RB0RD_1RC1LB_0LB1RA_0LA1RD	2	0	44
1RB0RD_1RC1LB_0LB1RA_0RC1RD	2	0	51
1RB0RD_1RC1LB_0LB1RA_1LB1RD	2	0	41
1RB0RD_1RC1LB_0LB1RA_1RC1RD	2	0	47
1RB0RD_1RC1LB_0LD1RA_1LB1RD	2	0	39
1RB0RD_1RC1LB_1LB1RA_1LB1RD	2	0	39
1RB0RD_1RC1LB_1RD1RA_1LB1RD	2	0	39
1RB0RD_1RC1LB_1LD1RA_1LB1RD	2	0	39
1RB1LA_0LA0RC_0RD1RC_1LB0LA	2	0	92
1RB1LA_0LA0RC_1RD1RC_1LD0LA	2	0	87
1RB1LA_0LA1RC_0LA0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_0LA0RD_0RC1RD	2	0	50
1RB1LA_0LA1RC_0LA0RD_1RB1RD	2	0	45
1RB1LA_0LA1RC_0LD0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_0LD0RD_1RB1RD	2	0	45
1RB1LA_0LA1RC_0RB0RD_0LB1RD	2	0	51
1RB1LA_0LA1RC_0RB0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_0RB0RD_1LA1RD	2	0	48
1RB1LA_0LA1RC_0RB0RD_1RB1RD	2	0	48
1RB1LA_0LA1RC_1LA0RD_0LB1RD	2	0	48
1RB1LA_0LA1RC_1LA0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_1LA0RD_1RB1RD	2	0	45
1RB1LA_0LA1RC_1LD0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_1LD0RD_1RB1RD	2	0	45
1RB1LA_0LA1RC_1RA0RD_0LC1RD	2	0	54
1RB1LA_0LA1RC_1RA0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_1RA0RD_1LA1RD	2	0	46
1RB1LA_0LA1RC_1RA0RD_1RB1RD	2	0	46
1RB1LA_0LA1RC_1RB0RD_0LB1RD	2	0	48
1RB1LA_0LA1RC_1RB0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_1RB0RD_1LA1RD	2	0	45
1RB1LA_0LA1RC_1RB0RD_1RB1RD	2	0	45
1RB1LA_0LA1RC_1RD0RD_0RB1RD	2	0	50
1RB1LA_0LA1RC_1RD0RD_1RB1RD	2	0	45
1RB1LA_0LB1RC_0LA0RD_0RC1RD	2	0	53
1RB1LA_0LB1RC_0LA0RD_1RB1RD	2	0	48
1RB1LA_0LB1RC_1LA0RD_0LB1RD	2	0	40
1RB1LA_0LB1RC_1LA0RD_0RB1RD	3	0	76
1RB1LA_0LC0RC_1RD1RC_1LD0LA	2	0	89
1RB1LA_0LC1RC_1LA0RD_0RB1RD	2	0	48
1RB1LA_0LC1RD_0LB1RC_1LA0RC	2	0	41
1RB1LA_0LC1RD_1LA1RC_0RB0RC	2	0	39
