machine	quiet_state	s	n	t
0RB1LA_1LC1RD_1RC1RD_1LA1RD	C	3	2	256
0RB1LA_1LC1RD_1RD---_1LA1RD	C	2	2	256
0RB1LA_1RC0LD_1LA0RD_1LB0LD	A	4	2	256
0RB1LA_1RC0RC_1LA1LD_1LB1RD	A	4	2	64
0RB1LA_1RC1LB_0LA0RD_1LD1LB	A	4	2	256
0RB1LA_1RC1LB_0LA1LD_1LB1RD	A	4	2	64
0RB1LA_1RC1LB_0LA1RD_1LB1RD	A	4	2	64
0RB1LA_1RC1LB_1LA0RD_1LD1LB	A	4	2	64
0RB1LA_1RC1LB_1LA1LD_0LB1RD	A	4	2	256
0RB1LA_1RC1LB_1LA1LD_1LB1RD	A	4	2	1024
0RB1LA_1RC1LB_1LA1RD_0LB1RD	A	4	2	64
0RB1LA_1RC1LB_1LA1RD_1LB1RD	A	4	2	64
0RB1LA_1RC1RD_1LB---_1LA1RD	C	2	2	64
0RB1LA_1RC1RD_1LC0LA_1LA1RD	C	6	2	256
0RB1LA_1RC1RD_1LC0LD_1LA1RD	C	3	2	64
0RB1LA_1RC1RD_1LC1LB_1LA1RD	C	5	2	256
0RB1LA_1RC1RD_1LC1LD_1LA1RD	C	3	2	256
0RB1LA_1RC1RD_1LC1RB_1LA1RD	C	3	2	64
0RB1LA_1RC1RD_1LC1RD_1LA1RD	C	3	2	64
0RB1LA_1RC1RD_1LD---_1LA1RD	C	2	2	64
0RB1LA_1RC1RD_1RD---_1LA1RD	C	2	2	256
0RB1LB_0RC1LB_1LD1RC_1RA1RB	A	4	2	256
0RB1LB_1LA1RC_0RD1LC_1LB1RD	A	9	2	1024
0RB1LB_1LC0LC_1RA1RD_1RB1LD	A	12	2	256
0RB1LB_1LC1RB_1RA0LD_1RD1RB	A	3	2	64
0RB1LB_1LC1RB_1RA1LD_0RB1LD	A	3	2	64
0RB1LB_1LC1RB_1RA1LD_1RB1LD	A	3	2	64
0RB1LB_1LC1RB_1RA1RD_0RB1LD	A	3	2	256
0RB1LB_1LC1RB_1RA1RD_1RB1LD	A	3	2	1024
0RB1LB_1RC0LD_1LA0RD_1LB0LD	A	3	2	256
0RB1LB_1RC0RC_0LA1LD_1LB1RD	A	3	2	256
0RB1LB_1RC0RC_1LA1LD_1LB1RD	A	3	2	256
0RB1LB_1RC1LB_0LA0RD_1LD1LB	A	3	2	256
0RB1LB_1RC1LB_0LA1LD_0LB1RD	A	3	2	64
0RB1LB_1RC1LB_0LA1LD_1LB1RD	A	3	2	64
0RB1LB_1RC1LB_0LA1RD_1LB1RD	A	3	2	64
0RB1LB_1RC1LB_1LA0RD_1LD1LB	A	3	2	64
0RB1LB_1RC1LB_1LA1LD_0LB1RD	A	3	2	256
0RB1LB_1RC1LB_1LA1LD_1LB1RD	A	3	2	256
0RB1LB_1RC1LB_1LA1RD_0LB1RD	A	3	2	256
0RB1LB_1RC1LB_1LA1RD_1LB1RD	A	3	2	1024
0RB1LC_0LC---_1LD1RC_0RC0RA	B	1	2	1024
0RB1LC_0LC---_1LD1RC_1RA0RA	B	1	2	256
0RB1LC_0LC---_1LD1RC_1RA1LD	B	1	2	1024
0RB1LC_0LC---_1LD1RC_1RC0RA	B	1	2	1024
0RB1LC_0LC---_1RD1LC_1LA1RD	B	1	2	64
0RB1LC_0LC1LC_0RD1LC_1LA1RD	B	5	2	64
0RB1LC_0LC1RB_0RD1LC_1LA1RD	B	6	2	256
0RB1LC_0LC1RB_1RD1LC_1LA1LB	A	4	2	256
0RB1LC_0LC1RB_1RD1LC_1LA1RB	A	4	2	64
0RB1LC_0RC---_1LD1RC_0RC0RA	B	1	2	1024
0RB1LC_0RC---_1LD1RC_1RA0RA	B	1	2	256
0RB1LC_0RC---_1LD1RC_1RA1LD	B	1	2	1024
0RB1LC_0RC---_1LD1RC_1RC0RA	B	1	2	1024
0RB1LC_0RC---_1RD1LC_1LA1RD	B	1	2	64
0RB1LC_0RC1LB_0RD1LC_1LA1RD	B	6	2	256
0RB1LC_0RC1LB_1LD1RC_1RA1RB	A	4	2	256
0RB1LC_0RC1LC_0RD1LC_1LA1RD	B	5	2	64
0RB1LC_1LA0LC_1LD1RC_0RC0RA	B	3	2	1024
0RB1LC_1LA0LC_1LD1RC_1RA0RA	B	3	2	256
0RB1LC_1LA0LC_1LD1RC_1RA1LD	B	3	2	64
0RB1LC_1LA0LC_1LD1RC_1RC0RA	B	3	2	1024
0RB1LC_1LA0LC_1RD1LC_1LA1RD	B	3	2	64
0RB1LC_1LA0RC_1LD1RC_0RC0RA	B	3	2	1024
0RB1LC_1LA0RC_1LD1RC_1RA0RA	B	3	2	256
0RB1LC_1LA0RC_1LD1RC_1RA1LD	B	3	2	64
0RB1LC_1LA0RC_1LD1RC_1RC0RA	B	3	2	1024
0RB1LC_1LA0RC_1RD1LC_1LA1RD	B	3	2	64
0RB1LC_1LA1LC_1LD1RC_0RC0RA	B	3	2	1024
0RB1LC_1LA1LC_1LD1RC_1RA0RA	B	3	2	64
0RB1LC_1LA1LC_1LD1RC_1RA1LD	B	3	2	256
0RB1LC_1LA1LC_1LD1RC_1RC0RA	B	3	2	256
0RB1LC_1LA1LC_1RD1LC_1LA1RD	B	3	2	64
0RB1LC_1LA1RB_0LD1RC_1RA1LD	B	11	2	1024
0RB1LC_1LA1RB_0LD1RC_1RC1LD	B	4	2	64
0RB1LC_1LA1RB_1LD1RC_0RC0RA	B	4	2	256
0RB1LC_1LA1RB_1LD1RC_0RC1LD	B	4	2	256
0RB1LC_1LA1RB_1LD1RC_1RA0RA	B	4	2	1024
0RB1LC_1LA1RB_1LD1RC_1RA1LD	B	4	2	256
0RB1LC_1LA1RB_1LD1RC_1RC0RA	B	4	2	64
0RB1LC_1LA1RB_1LD1RC_1RC1LD	B	4	2	1024
0RB1LC_1LA1RB_1RD1LC_0LA1RD	B	4	2	64
0RB1LC_1LA1RB_1RD1LC_0LC1RD	B	4	2	64
0RB1LC_1LA1RB_1RD1LC_1LA1RD	B	4	2	64
0RB1LC_1LA1RB_1RD1LC_1LC1RD	B	4	2	64
0RB1LC_1LA1RC_0RD1LC_1LB1RD	A	7	2	64
0RB1LC_1LA1RC_1LD0RC_0RA1RC	B	3	2	1024
0RB1LC_1LA1RC_1LD1RC_0RC0RA	B	3	2	1024
0RB1LC_1LA1RC_1LD1RC_1RA0RA	B	3	2	64
0RB1LC_1LA1RC_1LD1RC_1RA1LD	B	3	2	1024
0RB1LC_1LA1RC_1LD1RC_1RC0RA	B	3	2	256
0RB1LC_1LA1RC_1RD1LC_1LA1RD	B	3	2	64
0RB1LC_1LC---_1LD1RC_0RC0RA	B	1	2	256
0RB1LC_1LC---_1LD1RC_1RA0RA	B	1	2	64
0RB1LC_1LC---_1LD1RC_1RA1LD	B	1	2	256
0RB1LC_1LC---_1LD1RC_1RC0RA	B	1	2	1024
0RB1LC_1LC---_1RD1LC_1LA1RD	B	1	2	1024
0RB1LC_1LC0LC_1RA1RD_1RB1LD	A	3	2	256
0RB1LC_1LC0RC_0LD1RC_1RA1LD	B	9	2	64
0RB1LC_1LC0RD_0LD1RC_1RA1LD	B	8	2	256
0RB1LC_1LC1LB_0LD1RC_1RA1LD	B	6	2	256
0RB1LC_1LC1LD_0LD1RC_1RA1LD	B	5	2	256
0RB1LC_1LC1RA_0LD1RC_1RA1LD	B	7	2	256
0RB1LC_1LC1RB_0LD1RC_1RA1LD	B	6	2	1024
0RB1LC_1LC1RB_1RA0LD_1RD1RB	A	3	2	256
0RB1LC_1LC1RB_1RA1LD_1RB1LD	A	3	2	64
0RB1LC_1LC1RB_1RA1RD_0RB1LD	A	3	2	256
0RB1LC_1LC1RB_1RA1RD_1RB1LD	A	3	2	1024
0RB1LC_1LC1RC_0LD1RC_1RA1LD	B	5	2	256
0RB1LC_1LC1RD_0LD1RC_1RA1LD	B	8	2	1024
0RB1LC_1RC---_0LD1RC_1RA1LD	B	1	2	64
0RB1LC_1RC---_1LD0RC_0RA1RC	B	1	2	64
0RB1LC_1RC---_1LD1RC_0RC0RA	B	1	2	1024
0RB1LC_1RC---_1LD1RC_1RA0RA	B	1	2	64
0RB1LC_1RC---_1LD1RC_1RA1LD	B	1	2	256
0RB1LC_1RC---_1LD1RC_1RC0RA	B	1	2	1024
0RB1LC_1RC---_1RD0LC_1LA1RD	B	1	2	256
0RB1LC_1RC---_1RD1LC_0LA1RD	B	1	2	64
0RB1LC_1RC---_1RD1LC_1LA1RD	B	1	2	256
0RB1LC_1RC0LD_1LA0RD_1LB0LD	A	5	2	64
0RB1LC_1RC0RC_0LA1LD_1LB1RD	A	5	2	256
0RB1LC_1RC0RC_1LA1LD_1LB1RD	A	5	2	256
0RB1LC_1RC1LB_0LA0RD_1LD1LB	A	5	2	256
0RB1LC_1RC1LB_0LA1LD_1LB1RD	A	5	2	64
0RB1LC_1RC1LB_0LA1RD_1LB1RD	A	5	2	64
0RB1LC_1RC1LB_1LA0RD_1LD1LB	A	5	2	64
0RB1LC_1RC1LB_1LA1LD_0LB1RD	A	5	2	1024
0RB1LC_1RC1LB_1LA1LD_1LB1RD	A	5	2	256
0RB1LC_1RC1LB_1LA1RD_0LB1RD	A	5	2	256
0RB1LC_1RC1LB_1LA1RD_1LB1RD	A	5	2	1024
0RB1LC_1RC1LC_0RD1LC_1LA1RD	B	5	2	64
0RB1LC_1RC1LD_0RD1LC_1LA1RD	B	5	2	64
0RB1LD_0LC---_0RD0RA_1LC1RD	B	1	2	1024
0RB1LD_0LC---_1RD0RA_1LC1RD	B	1	2	256
0RB1LD_0LC0LD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0LC0RD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0LC1LD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0LC1RA_1LA1RC_1RC1LD	B	6	2	64
0RB1LD_0LC1RB_1LA1RC_1RC1LD	B	5	2	64
0RB1LD_0LC1RB_1RD1LC_1LA1LB	A	6	2	256
0RB1LD_0LC1RC_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0LC1RD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0LC1RD_1RD---_1LA0RD	C	2	2	256
0RB1LD_0RC---_0RD0RA_1LC1RD	B	1	2	1024
0RB1LD_0RC---_1RD0RA_1LC1RD	B	1	2	256
0RB1LD_0RC0LD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0RC0RD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0RC1LB_1LA1RC_1RC1LD	B	5	2	64
0RB1LD_0RC1LB_1LD1RC_1RA1RB	A	4	2	64
0RB1LD_0RC1LD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0RC1RC_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0RC1RD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_0RC1RD_1RD---_1LA0RD	C	2	2	256
0RB1LD_1LA0LC_0RD0RA_1LC1RD	B	3	2	1024
0RB1LD_1LA0LC_1RD0RA_1LC1RD	B	3	2	64
0RB1LD_1LA0RC_0RD0RA_1LC1RD	B	3	2	1024
0RB1LD_1LA0RC_1RD0RA_1LC1RD	B	3	2	64
0RB1LD_1LA1LC_0LD1RC_1RB1LD	A	7	2	1024
0RB1LD_1LA1LC_0RD0RA_1LC1RD	B	3	2	1024
0RB1LD_1LA1LC_1RA0RA_1LC1RD	B	3	2	256
0RB1LD_1LA1LC_1RA1LC_0LC1RD	B	3	2	64
0RB1LD_1LA1LC_1RA1LC_1LC1RD	B	3	2	64
0RB1LD_1LA1LC_1RD0RA_1LC1RD	B	3	2	1024
0RB1LD_1LA1RC_0RD0RA_1LC1RD	B	3	2	1024
0RB1LD_1LA1RC_0RD1LC_1LB1RD	A	10	2	256
0RB1LD_1LA1RC_1LA1RC_1RC1LD	B	3	2	64
0RB1LD_1LA1RC_1RD0RA_1LC1RD	B	3	2	1024
0RB1LD_1LC---_0RD0RA_1LC1RD	B	1	2	1024
0RB1LD_1LC---_1RA0RA_1LC1RD	B	1	2	64
0RB1LD_1LC---_1RA1LC_0LC1RD	B	1	2	256
0RB1LD_1LC---_1RA1LC_1LC1RD	B	1	2	1024
0RB1LD_1LC---_1RD0RA_1LC1RD	B	1	2	256
0RB1LD_1LC0LC_0RA1RD_1RB1LD	A	3	2	64
0RB1LD_1LC0LC_1RA1RD_1RB1LD	A	3	2	64
0RB1LD_1LC0LD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC0RA_1LA1RC_0RC1LD	B	4	2	64
0RB1LD_1LC0RA_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC0RC_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC0RD_0RA0LD_1RB0RD	A	3	2	256
0RB1LD_1LC0RD_1LA1RC_0RC1LD	B	4	2	64
0RB1LD_1LC0RD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC1LD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC1RA_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC1RB_0RA0LD_1RD1RB	A	3	2	64
0RB1LD_1LC1RB_0RA1LD_1RB1LD	A	3	2	64
0RB1LD_1LC1RB_0RA1RD_1RB1LD	A	3	2	1024
0RB1LD_1LC1RB_1LA1RC_0RC1LD	B	6	2	256
0RB1LD_1LC1RB_1LA1RC_1RC1LD	B	6	2	64
0RB1LD_1LC1RB_1RA0LD_1RD1RB	A	3	2	64
0RB1LD_1LC1RB_1RA1LD_1RB1LD	A	3	2	64
0RB1LD_1LC1RB_1RA1RD_0RB1LD	A	3	2	256
0RB1LD_1LC1RB_1RA1RD_1RB1LD	A	3	2	256
0RB1LD_1LC1RC_1LA1RC_0RC1LD	B	4	2	64
0RB1LD_1LC1RC_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC1RD_1LA1RC_1RC1LD	B	4	2	64
0RB1LD_1LC1RD_1LD---_1LA0RD	C	2	2	64
0RB1LD_1LC1RD_1RC1LA_1LA0RD	C	3	2	256
0RB1LD_1RC---_0RD0RA_1LC1RD	B	1	2	1024
0RB1LD_1RC---_1LA1RC_1RC1LD	B	1	2	1024
0RB1LD_1RC---_1RD0RA_1LC1RD	B	1	2	1024
0RB1LD_1RC0LD_0LA0RD_1LB0LD	A	3	2	256
0RB1LD_1RC0LD_1LA0RD_1LB0LD	A	3	2	64
0RB1LD_1RC0RC_0LA1LD_1LB1RD	A	3	2	64
0RB1LD_1RC0RC_1LA1LD_1LB1RD	A	3	2	1024
0RB1LD_1RC1LB_0LA1LD_1LB1RD	A	3	2	256
0RB1LD_1RC1LB_0LA1RD_1LB1RD	A	3	2	64
0RB1LD_1RC1LB_1LA1LD_1LB1RD	A	3	2	256
0RB1LD_1RC1LB_1LA1RD_1LB1RD	A	3	2	256
0RB1LD_1RC1RD_1LC1RB_1LA0RD	C	3	2	256
0RB1LD_1RC1RD_1RD---_1LA0RD	C	2	2	64
0RB1RA_1LA1LC_0LD1RC_1RB1LD	A	12	2	256
0RB1RB_0LC1RB_1RD1LC_1LA1LB	A	4	2	256
0RB1RB_1LA1LC_0LD1RC_1RB1LD	A	7	2	256
0RB1RB_1LA1RC_0RD1LC_1LB1RD	A	7	2	256
0RB1RB_1LC0LC_0RA1RD_1RB1LD	A	3	2	256
0RB1RB_1LC0LC_1RA1RD_1RB1LD	A	3	2	256
0RB1RB_1LC0RD_1RA0LD_1RB0RD	A	3	2	256
0RB1RB_1LC1RB_0RA0LD_1RD1RB	A	3	2	256
0RB1RB_1LC1RB_0RA1LD_1RB1LD	A	3	2	64
0RB1RB_1LC1RB_0RA1RD_0RB1LD	A	3	2	64
0RB1RB_1LC1RB_0RA1RD_1RB1LD	A	3	2	64
0RB1RB_1LC1RB_1RA0LD_1RD1RB	A	3	2	64
0RB1RB_1LC1RB_1RA1LD_0RB1LD	A	3	2	256
0RB1RB_1LC1RB_1RA1LD_1RB1LD	A	3	2	1024
0RB1RB_1LC1RB_1RA1RD_0RB1LD	A	3	2	256
0RB1RB_1LC1RB_1RA1RD_1RB1LD	A	3	2	256
0RB1RB_1RC1LB_1LA0RD_1LD1LB	A	3	2	64
0RB1RB_1RC1LB_1LA1LD_0LB1RD	A	3	2	256
0RB1RB_1RC1LB_1LA1LD_1LB1RD	A	3	2	1024
0RB1RB_1RC1LB_1LA1RD_0LB1RD	A	3	2	64
0RB1RB_1RC1LB_1LA1RD_1LB1RD	A	3	2	64
0RB1RC_0LC---_0LD1RC_1RA1LD	B	5	2	64
0RB1RC_0LC---_1LD1RC_1RA1LD	B	1	2	64
0RB1RC_0LC---_1RD1LC_0LC0LA	B	1	2	1024
0RB1RC_0LC---_1RD1LC_1LA0LA	B	1	2	256
0RB1RC_0LC---_1RD1LC_1LA1RD	B	1	2	1024
0RB1RC_0LC---_1RD1LC_1LC0LA	B	1	2	1024
0RB1RC_0LC1RB_1RD1LC_1LA1LB	A	4	2	256
0RB1RC_0RC---_1LD1RC_1RA1LD	B	1	2	64
0RB1RC_0RC---_1RD1LC_0LC0LA	B	1	2	1024
0RB1RC_0RC---_1RD1LC_1LA0LA	B	1	2	256
0RB1RC_0RC---_1RD1LC_1LA1RD	B	1	2	1024
0RB1RC_0RC---_1RD1LC_1LC0LA	B	1	2	1024
0RB1RC_0RC1LB_1LD1RC_1RA1LB	A	4	2	64
0RB1RC_0RC1LB_1LD1RC_1RA1RB	A	4	2	256
0RB1RC_1LA0LC_0LD1RC_1RA1LD	B	9	2	256
0RB1RC_1LA0LC_1LD1RC_1RA1LD	B	3	2	64
0RB1RC_1LA0LC_1RD1LC_0LC0LA	B	3	2	1024
0RB1RC_1LA0LC_1RD1LC_1LA0LA	B	3	2	256
0RB1RC_1LA0LC_1RD1LC_1LA1RD	B	3	2	64
0RB1RC_1LA0LC_1RD1LC_1LC0LA	B	3	2	1024
0RB1RC_1LA0RC_1LD1RC_1RA1LD	B	3	2	64
0RB1RC_1LA0RC_1RD1LC_0LC0LA	B	3	2	1024
0RB1RC_1LA0RC_1RD1LC_1LA0LA	B	3	2	256
0RB1RC_1LA0RC_1RD1LC_1LA1RD	B	3	2	64
0RB1RC_1LA0RC_1RD1LC_1LC0LA	B	3	2	1024
0RB1RC_1LA1LC_0LD1RC_1RA1LD	B	7	2	256
0RB1RC_1LA1LC_0LD1RC_1RB1LD	A	7	2	256
0RB1RC_1LA1LC_1LD1RC_1RA1LD	B	3	2	64
0RB1RC_1LA1LC_1RD0LC_0LA1LC	B	3	2	1024
0RB1RC_1LA1LC_1RD1LC_0LC0LA	B	3	2	1024
0RB1RC_1LA1LC_1RD1LC_1LA0LA	B	3	2	64
0RB1RC_1LA1LC_1RD1LC_1LA1RD	B	3	2	1024
0RB1RC_1LA1LC_1RD1LC_1LC0LA	B	3	2	256
0RB1RC_1LA1RB_0RD1LC_1LA1RD	B	4	2	64
0RB1RC_1LA1RB_1LD1RC_1RA1LD	B	4	2	64
0RB1RC_1LA1RB_1LD1RC_1RC1LD	B	4	2	64
0RB1RC_1LA1RB_1RD1LC_0LC0LA	B	4	2	1024
0RB1RC_1LA1RB_1RD1LC_1LA0LA	B	4	2	256
0RB1RC_1LA1RB_1RD1LC_1LA1RD	B	4	2	64
0RB1RC_1LA1RB_1RD1LC_1LC0LA	B	4	2	1024
0RB1RC_1LA1RB_1RD1LC_1LC1RD	B	4	2	64
0RB1RC_1LA1RC_0RD1LC_1LB1RD	A	7	2	256
0RB1RC_1LA1RC_1LD1RC_1RA1LD	B	3	2	64
0RB1RC_1LA1RC_1RD1LC_0LC0LA	B	3	2	1024
0RB1RC_1LA1RC_1RD1LC_1LA0LA	B	3	2	64
0RB1RC_1LA1RC_1RD1LC_1LA1RD	B	3	2	256
0RB1RC_1LA1RC_1RD1LC_1LC0LA	B	3	2	256
0RB1RC_1LC---_0RD1LC_1LA1RD	B	1	2	64
0RB1RC_1LC---_1LD0RC_1RA1LD	B	1	2	256
0RB1RC_1LC---_1LD1RC_0RA1LD	B	1	2	64
0RB1RC_1LC---_1LD1RC_1RA1LD	B	1	2	256
0RB1RC_1LC---_1RD0LC_0LA1LC	B	1	2	64
0RB1RC_1LC---_1RD1LC_0LC0LA	B	1	2	1024
0RB1RC_1LC---_1RD1LC_1LA0LA	B	1	2	64
0RB1RC_1LC---_1RD1LC_1LA1RD	B	1	2	256
0RB1RC_1LC---_1RD1LC_1LC0LA	B	1	2	1024
0RB1RC_1LC0LA_0LD1RC_1RA1LD	B	7	2	256
0RB1RC_1LC0LC_0LD1RC_1RA1LD	B	5	2	64
0RB1RC_1LC1LC_0LD1RC_1RA1LD	B	5	2	64
0RB1RC_1LC1LD_0LD1RC_1RA1LD	B	5	2	64
0RB1RC_1LC1RB_0LD1RC_1RA1LD	B	6	2	256
0RB1RC_1LC1RD_0LD1RC_1RA1LD	B	8	2	256
0RB1RC_1RC---_1LD1RC_1RA1LD	B	1	2	1024
0RB1RC_1RC---_1RD1LC_0LC0LA	B	1	2	256
0RB1RC_1RC---_1RD1LC_1LA0LA	B	1	2	64
0RB1RC_1RC---_1RD1LC_1LA1RD	B	1	2	256
0RB1RC_1RC---_1RD1LC_1LC0LA	B	1	2	1024
0RB1RC_1RC0RC_1LA1LD_1LB1RD	A	3	2	256
0RB1RC_1RC1LB_0RD1LC_1LA1RD	B	6	2	256
0RB1RC_1RC1LB_1LA0RD_1LD1LB	A	3	2	256
0RB1RC_1RC1LB_1LA1LD_0LB1RD	A	3	2	256
0RB1RC_1RC1LB_1LA1LD_1LB1RD	A	3	2	1024
0RB1RC_1RC1LB_1LA1RD_1LB1RD	A	3	2	64
0RB1RC_1RC1LD_0RD1LC_1LA1RD	B	5	2	256
0RB1RD_0LC---_0LD0LA_1RC1LD	B	1	2	1024
0RB1RD_0LC---_1LD0LA_1RC1LD	B	1	2	256
0RB1RD_0LC0LD_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0LC0LD_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_0LC0RD_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0LC0RD_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_0LC1LD_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0LC1LD_1LA1RC_1RC1LD	B	4	2	1024
0RB1RD_0LC1LD_1RB1RD_1LA0RD	C	4	2	1024
0RB1RD_0LC1LD_1RD---_1LA0RD	C	2	2	1024
0RB1RD_0LC1RA_1LA0LA_1RC1LD	B	6	2	1024
0RB1RD_0LC1RA_1LA1RC_1RC1LD	B	6	2	64
0RB1RD_0LC1RB_1LA1RC_1RC1LD	B	5	2	64
0RB1RD_0LC1RB_1RD1LC_1LA1LB	A	4	2	64
0RB1RD_0LC1RC_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0LC1RC_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_0LC1RD_1LA0LA_1RC1LD	B	4	2	64
0RB1RD_0LC1RD_1LA1RC_1RC1LD	B	4	2	1024
0RB1RD_0RC---_0LD0LA_1RC1LD	B	1	2	1024
0RB1RD_0RC---_1LD0LA_1RC1LD	B	1	2	256
0RB1RD_0RC0LD_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0RC0LD_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_0RC0RD_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0RC0RD_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_0RC1LB_1LA1RC_1RC1LD	B	5	2	64
0RB1RD_0RC1LD_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0RC1LD_1LA1RC_1RC1LD	B	4	2	1024
0RB1RD_0RC1LD_1LB1RD_1LA0RD	C	4	2	1024
0RB1RD_0RC1LD_1RD---_1LA0RD	C	2	2	1024
0RB1RD_0RC1RC_1LA0LA_1RC1LD	B	4	2	256
0RB1RD_0RC1RC_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_0RC1RD_1LA0LA_1RC1LD	B	4	2	64
0RB1RD_0RC1RD_1LA1RC_1RC1LD	B	4	2	1024
0RB1RD_1LA0LC_0LD0LA_1RC1LD	B	3	2	1024
0RB1RD_1LA0LC_1LD0LA_1RC1LD	B	3	2	64
0RB1RD_1LA0RC_0LD0LA_1RC1LD	B	3	2	1024
0RB1RD_1LA0RC_1LD0LA_1RC1LD	B	3	2	64
0RB1RD_1LA1LC_0LD0LA_1RC1LD	B	3	2	1024
0RB1RD_1LA1LC_0LD1RC_1RB1LD	A	7	2	1024
0RB1RD_1LA1LC_1LD0LA_1RC1LD	B	3	2	1024
0RB1RD_1LA1LC_1RA1LC_1LC1RD	B	3	2	64
0RB1RD_1LA1RC_0LD0LA_1RC1LD	B	3	2	1024
0RB1RD_1LA1RC_0RD1LC_1LB1RD	A	7	2	1024
0RB1RD_1LA1RC_1LA0LA_1RC1LD	B	3	2	256
0RB1RD_1LA1RC_1LA1RC_0RC1LD	B	3	2	64
0RB1RD_1LA1RC_1LA1RC_1RC1LD	B	3	2	64
0RB1RD_1LA1RC_1LD0LA_1RC1LD	B	3	2	1024
0RB1RD_1LC---_0LD0LA_1RC1LD	B	1	2	1024
0RB1RD_1LC---_1LD0LA_1RC1LD	B	1	2	1024
0RB1RD_1LC---_1RA1LC_1LC1RD	B	1	2	1024
0RB1RD_1LC0LC_0RA1RD_1RB1LD	A	3	2	64
0RB1RD_1LC0LC_1RA1RD_1RB1LD	A	3	2	1024
0RB1RD_1LC0LD_1LA0LA_1RC1LD	B	4	2	64
0RB1RD_1LC0LD_1LA1RC_1RC1LD	B	4	2	256
0RB1RD_1LC0RA_1LA0LA_1RC1LD	B	4	2	64
0RB1RD_1LC0RA_1LA1RC_1RC1LD	B	4	2	1024
0RB1RD_1LC0RC_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_1LC0RD_0RA0LD_1RB0RD	A	3	2	256
0RB1RD_1LC0RD_1LA0LA_1RC1LD	B	4	2	64
0RB1RD_1LC0RD_1LA1RC_1RC1LD	B	4	2	64
0RB1RD_1LC0RD_1RA0LD_1RB0RD	A	3	2	64
0RB1RD_1LC1LD_0RA---_1LA0RD	C	2	2	1024
0RB1RD_1LC1LD_0RC1RD_1LA0RD	C	3	2	1024
0RB1RD_1LC1LD_1LA0LA_1RC1LD	B	4	2	64
0RB1RD_1LC1LD_1LA1RC_0RC1LD	B	4	2	256
0RB1RD_1LC1LD_1LA1RC_1RC1LD	B	4	2	256
0RB1RD_1LC1LD_1RA---_1LA0RD	C	2	2	1024
0RB1RD_1LC1LD_1RC0LA_1LA0RD	C	3	2	1024
0RB1RD_1LC1LD_1RC0RD_1LA0RD	C	3	2	1024
0RB1RD_1LC1LD_1RC1LA_1LA0RD	C	3	2	1024
0RB1RD_1LC1LD_1RC1RB_1LA0RD	C	5	2	1024
0RB1RD_1LC1LD_1RC1RD_1LA0RD	C	3	2	1024
0RB1RD_1LC1LD_1RD---_1LA0RD	C	2	2	1024
0RB1RD_1LC1RA_1LA0LA_1RC1LD	B	4	2	1024
0RB1RD_1LC1RA_1LA1RC_0RC1LD	B	11	2	64
0RB1RD_1LC1RA_1LA1RC_1RC1LD	B	4	2	256
0RB1RD_1LC1RB_0RA1LD_1RB1LD	A	3	2	64
0RB1RD_1LC1RB_0RA1RD_1RB1LD	A	3	2	256
0RB1RD_1LC1RB_1LA0LA_1RC1LD	B	6	2	64
0RB1RD_1LC1RB_1LA1RC_0RC1LD	B	6	2	1024
0RB1RD_1LC1RB_1LA1RC_1RC1LD	B	6	2	1024
0RB1RD_1LC1RB_1RA1LD_1RB1LD	A	3	2	256
0RB1RD_1LC1RB_1RA1RD_1RB1LD	A	3	2	256
0RB1RD_1LC1RC_1LA0LA_1RC1LD	B	4	2	64
0RB1RD_1LC1RC_1LA1RC_0RC1LD	B	4	2	256
