1RB0LA_0RC1RD_1RD1RA_0LD1LA	2	OK	0	53	301	0.00
1RB0LA_1LB1RC_1RD1LC_1LA0RD	2	OK	0	83	516	0.00
1RB0LA_1LC0RB_0RD0LD_1LA1RB	2	OK	0	84	566	0.00
1RB0LA_1LC0RB_1LD1RC_0LA0RB	2	OK	0	64	402	0.00
1RB0LA_1LC0RB_1RC1LD_1LA1RD	2	OK	0	83	516	0.00
1RB0LA_1LC0RB_1RD0LD_1LA1RB	2	OK	0	84	566	0.00
1RB0LA_1LC0RB_1RD1LA_---1RA	2	OK	0	80	532	0.00
1RB0LA_0RC1RC_0LD0RB_1LA1RA	2	OK	0	62	386	0.00
1RB0LA_0RC1RC_0LD1RA_1LA0RA	2	OK	0	48	274	0.00
1RB0LA_0RC1RD_1LC1LA_0RB0RC	3	OK	0	176	1004	0.01
1RB0LA_0RC1RD_1LD0RB_1LA1RB	2	OK	0	86	624	0.00
1RB0LA_0RC1RD_1LD0RC_1LA0RD	2	OK	0	88	586	0.00
1RB0LA_0RC1RD_1LD0RC_1LA1RA	2	OK	0	71	444	0.00
1RB0LA_0RC1RD_1LD0RC_1LA1RB	2	OK	0	70	440	0.00
1RB0LA_0RC1RD_1LD0RC_1LA1RC	2	OK	0	74	456	0.00
1RB0LA_1LC0RB_1RD1LA_1LA1RC	2	OK	0	80	540	0.00
1RB0LA_1LC0RB_1RD1LA_1LA1RD	2	OK	0	74	502	0.00
1RB0LA_1LC0RB_1RD1LA_1LD1RC	2	OK	0	80	540	0.00
1RB0LA_1LC0RB_1RD1LA_1RA1RC	2	OK	0	89	594	0.01
1RB0LA_1LC0RB_1RD1LA_1RA1RD	2	OK	0	84	562	0.01
1RB0LA_1LC0RB_1RD1LA_1RB1RC	2	OK	0	88	630	0.00
1RB0LA_1LC0RB_1RD1LA_1RB1RD	2	OK	0	82	618	0.00
1RB0LA_1LC0RB_1RD1LB_1LA1RC	2	OK	0	70	506	0.00
1RB0LA_1LC0RB_1RD1LD_1LA1RA	2	OK	0	87	534	0.00
1RB0LA_1LC0RB_1RD1LD_1LA1RD	2	OK	0	79	492	0.00
1RB0LA_1LC0RC_1LA1RD_0RB1RD	3	OK	0	183	1285	0.01
1RB0LA_1LC0RC_1RD1LA_1LA0RB	3	OK	0	242	1584	0.02
1RB0LA_1LC0RC_1RD1LA_1LA0RC	2	OK	0	64	448	0.00
1RB0LA_1LC0RC_1RD1LA_1LA0RD	2	OK	0	84	566	0.00
1RB0LA_1LC0RC_1RD1LA_1LA1LB	2	OK	0	74	456	0.00
1RB0LA_1LC0RC_1RD1LA_1LA1RB	2	OK	0	64	446	0.00
1RB0LA_1LC1RB_0RA0LD_1RD0RB	2	OK	0	61	353	0.00
1RB0LA_1LC1RB_1LA1RD_1LB0RD	2	OK	0	78	486	0.00
1RB0LA_1LC1RB_1LA1RD_1LC0RD	2	OK	0	78	486	0.00
1RB0LA_1LC1RC_1LA1RD_0RB0LC	2	OK	0	76	538	0.00
1RB0LA_1LC1RC_1LA1RD_0RB0RB	2	OK	0	66	464	0.00
1RB0LA_1LC1RC_1LA1RD_0RC0RB	2	OK	0	90	640	0.00
1RB0LA_1LC1RC_1LA1RD_1LC0RB	2	OK	0	66	418	0.00
1RB0LA_1LC1RC_1LA1RD_1LC0RD	2	OK	0	82	504	0.00
1RB0LA_1LC0RD_1LA0LC_1RB0RD	2	OK	0	78	618	0.00
1RB0LA_1LC0RD_1LA1RB_1LC1RC	2	OK	0	62	394	0.00
1RB0LA_1LC0RD_1LA1RD_0RB1RD	2	OK	0	96	824	0.01
1RB0LA_1LC0RD_1LB1LA_0RC1RD	3	OK	0	184	1226	0.01
1RB0LA_1LC0RD_1LC1LA_0RC1RD	3	OK	0	187	1244	0.01
1RB0LA_1LC0RD_1RD1LB_1LA1RC	2	OK	0	72	508	0.00
1RB0LA_1LC1LD_1RD0LB_1LA0RC	3	OK	0	77	552	0.00
1RB0LA_1LC1RA_1RD1LB_1LA0RD	2	OK	0	70	506	0.00
1RB0LA_1LC0RC_1RD1LA_1RB0RC	2	OK	0	62	446	0.00
1RB0LA_1LC0RC_1RD1LA_1RB1LB	2	OK	0	72	494	0.00
1RB0LA_1LC0RC_1RD1LA_1RB1RB	2	OK	0	62	440	0.00
1RB0LA_1LC0RD_0LB1LA_0LA0RC	3	OK	0	188	1127	0.01
1RB0LA_1LC0RD_0LC1LA_1RA0RC	3	OK	0	227	1349	0.01
1RB0LA_1LC0RD_0RB1RC_1LD0LA	3	OK	0	120	732	0.01
1RB0LA_1LC0RD_1LA0LB_1RB0RD	3	OK	0	224	1918	0.01
1RB0LA_1LC0RD_1LA0LC_1RB0RB	2	OK	0	96	720	0.00
1RB0LA_1LC1RC_1LA1RD_1RA0RB	2	OK	0	78	480	0.00
1RB0LA_1LC1RC_1LA1RD_1RB0RB	2	OK	0	76	492	0.00
1RB0LA_1LC1RC_1LA1RD_1RC0RB	2	OK	0	72	460	0.00
1RB0LA_1LC1RC_1RD1LC_1LA0RD	2	OK	0	79	492	0.00
1RB0LA_1LC1RC_1RD1LD_1LA0RD	2	OK	0	87	534	0.00
1RB0LA_1LC1RD_---1LD_1LA0RD	2	OK	0	80	532	0.00
1RB0LA_1LC1RD_0LB1LA_1LC0RB	2	OK	0	73	492	0.00
1RB0LA_1LC1RD_0RB1LA_1RA0RB	2	OK	0	76	542	0.00
1RB0LA_1LC1RD_1LA1LB_1LA0RD	2	OK	0	88	630	0.01
1RB0LA_1LC1RD_1LA1LC_1LA0RD	2	OK	0	82	618	0.00
1RB0LA_1LC1RD_1LB1LA_1RA0RB	2	OK	0	77	566	0.00
1RB0LA_1LC1RD_1LC1LA_1LA0RB	2	OK	0	70	474	0.00
1RB0LA_1LC1RD_1LC1LA_1LC0RB	2	OK	0	68	462	0.00
1RB0LA_1LC1RD_1LC1LA_1RA0RB	2	OK	0	76	530	0.00
1RB0LA_1LC1RD_1LD1LB_1LA0RD	2	OK	0	89	594	0.01
1RB0LA_1LC1RD_1LD1LC_1LA0RD	2	OK	0	84	562	0.01
1RB0LA_1LC1RD_1RC1LB_1LA0RD	2	OK	0	80	540	0.00
1RB0LA_1LC1RD_1RD1LB_1LA0RD	2	OK	0	80	540	0.00
1RB0LA_1LC1RD_1RD1LC_1LA0RD	2	OK	0	74	502	0.00
1RB0LA_1RC---_1LD0RC_0LA1LD	2	OK	0	62	390	0.00
1RB0LA_1RC0LB_1LD0RC_0LA1LB	2	OK	0	88	586	0.00
1RB0LA_1RC0LD_1LD0RC_0RA1LB	2	OK	0	88	542	0.00
1RB0LA_1RC0RA_1LD0RB_1LB0LC	3	OK	0	117	882	0.01
1RB0LA_1RC0RC_1LD0RA_1LB1LD	2	OK	0	46	294	0.00
1RB0LA_1RC0RD_1LD0RD_1RA1LA	2	OK	0	57	340	0.00
1RB0LA_1RC0RD_1LD1LB_1RA1LA	2	OK	0	59	350	0.00
1RB0LA_1RC0RD_1LD1RB_1RA1LA	2	OK	0	57	380	0.00
1RB0LA_1RC1LA_1LB0RD_1LA0RC	2	OK	0	88	608	0.00
1RB0LA_1RC1LA_1LB1RD_1LC0RD	2	OK	0	80	584	0.00
1RB0LA_1RC1LA_1LD0RC_0LA1LB	2	OK	0	74	456	0.00
1RB0LA_1RC1LA_1LD0RC_0RB1LB	2	OK	0	92	564	0.00
1RB0LA_1RC1LA_1LD0RC_0RB1LD	2	OK	0	94	582	0.00
1RB0LA_1RC1LA_1LD0RC_1RB1LB	2	OK	0	82	504	0.00
1RB0LA_1RC1LA_1LD0RC_1RB1LD	2	OK	0	78	486	0.00
1RB0LA_1RC1LB_0RD0LA_1LA0RD	2	OK	0	64	402	0.00
1RB0LA_1RC1LB_1LD0RC_0LA1LB	2	OK	0	68	426	0.00
1RB0LA_1RC1LB_1LD0RC_0LA1RB	2	OK	0	72	450	0.00
1RB0LA_1RC1LB_1RD1LA_1LB0RD	2	OK	0	78	486	0.00
1RB0LA_1RC1LC_1LD0RC_0LA0RB	2	OK	0	70	442	0.00
1RB0LA_1RC1LC_1LD0RC_0LA1LB	2	OK	0	71	444	0.00
1RB0LB_0RC1LD_1RD1RC_1LB0RA	2	OK	0	53	332	0.00
1RB0LB_0RC1RB_1LD0RD_1LA0LA	2	OK	0	52	286	0.00
1RB0LB_0RC1RB_1LD1RA_1LA---	2	OK	0	47	274	0.00
1RB0LB_0RC1RB_1LD1RD_1LA0LB	2	OK	0	50	289	0.00
1RB0LB_0RC1RB_1LD1RD_1LA0RC	2	OK	0	48	302	0.00
1RB0LB_0RC1RC_1LA0RD_0LB1RD	2	OK	0	59	370	0.00
1RB0LB_0RC1RC_1LA0RD_1LA1RD	2	OK	0	54	340	0.00
1RB0LB_0RC1RD_1LA1RC_0LC0RC	2	OK	0	61	335	0.00
1RB0LB_0RC0RD_1LA1RC_1LC0LA	2	OK	0	64	346	0.00
1RB0LB_0RC0RD_1LD0RA_0LA0LC	2	OK	0	76	413	0.00
1RB0LB_0RC1LA_1RD1RC_1LB1LD	2	OK	0	84	661	0.01
1RB0LB_0RC1LB_1LD0LA_1LA---	2	OK	0	49	281	0.00
1RB0LB_0RC1LB_1RD0LA_0LD1LC	2	OK	0	71	397	0.00
1RB0LB_0RC1LB_1RD0LA_1LA1LD	2	OK	0	73	407	0.00
1RB0LB_0RC1LB_1RD0LA_1LD1LC	2	OK	0	71	397	0.00
1RB0LB_0RC1LD_1RD0LA_1LB0RA	2	OK	0	52	296	0.00
1RB0LA_1RC1LD_1LD0RC_0LA1LB	2	OK	0	70	440	0.00
1RB0LA_1RC1RA_0LD0RD_0RB1LA	2	OK	0	60	380	0.00
1RB0LA_1RC1RA_0RD0RB_1LD0LA	2	OK	0	75	496	0.00
1RB0LA_1RC1RA_0RD0RB_1LD1LB	2	OK	0	76	520	0.00
1RB0LB_0LC1RC_1RA0RD_1LB1RA	2	OK	0	62	308	0.00
