0RB1LD_1RC0LA_1LB0RD_1RB1LA	4
0RB1LD_1RC0LA_1LD0RD_1RB1LA	4
0RB1LD_1RC1RB_0LC1RD_1LA0RC	3
0RB1LD_1RC1RB_0LD1RD_1LA0RC	2
0RB1LD_1RC1RB_1LA1LC_0RC0LD	2
0RB1LD_1RC1RB_1LC1RD_1LA0RC	3
0RB1LD_1RC1RB_1LD1RD_1LA0RC	2
0RB1LD_1RC1RB_1RD1RD_1LA0RC	2
0RB1LD_1RC1RD_1LA1RC_1RB0LA	2
0RB1RA_0LC1RC_1LD0RB_0RA1LC	2
0RB1RA_0LC1RC_1LD0RB_1RA1LC	2
0RB1RA_1LC0LD_1RD0RA_1LB0RC	2
0RB1RA_1LC1RC_0LD0RA_1RD0RB	4
0RB1RA_1LC1RC_1LD0RB_0RA1LC	2
0RB1RA_1LC1RC_1LD0RB_1RA1LC	2
0RB1RA_1RC0RC_1LD0RB_0RA0LC	2
0RB1RA_1RC0RC_1LD0RB_1RA0LC	2
0RB1RA_1RC0RD_1LD0RB_1RA0LC	2
0RB1RA_1RC1LD_1LD0RB_1RA0LC	2
0RB1RA_1RC1RC_1LD0RB_0RA1LC	2
0RB1RA_1RC1RC_1LD0RB_1RA1LC	2
0RB1RA_1RC1RD_1LD0RB_1RA0LC	2
0RB1RB_1LC1RA_0LD1LB_1RD0LC	4
0RB1RC_1LC1RA_1LD0LD_1RB0LB	4
0RB1RC_1RC0LD_1RD0RB_1LB1LA	2
0RB1RD_1LC0LD_1RD0RA_1LB0RC	2
0RB1RD_1LC1LB_1RA0LC_0LB0RA	4
0RB1RD_1LC1LB_1RA0LC_1RB0RA	4
0RB1RD_1RC---_1LD0RB_1RA0LC	3
0RB1RD_1RC1LC_0RD0LA_1LD0LB	4
1RB0LA_0RC---_1LC1LD_0RA1LA	4
1RB0LA_0RC0LA_1LC0LD_1RB1LB	4
1RB0LA_0RC0LB_1LC1RD_1RB1LA	4
1RB0LA_0RC0LD_1LC0LD_1RA1LA	4
1RB0LA_0RC0RA_1LD1RC_1LB0LD	4
1RB0LA_0RC0RD_0LD0RB_1LD1LA	4
1RB0LA_0RC0RD_1LA0LC_1RC1RB	4
1RB0LA_0RC0RD_1LA1LC_1LC1RB	4
1RB0LA_0RC1LA_0LD0RB_1LD1LA	4
1RB0LA_0RC1LA_1LC1LD_0RD0RB	4
1RB0LA_0RC1LA_1LD0RB_1LD1LA	4
1RB0LA_0RC1LA_1LD0RB_1LD1LB	4
1RB0LA_0RC1LC_1LD0LA_0RB1LB	4
1RB0LA_0RC1LC_1LD0LA_1LD1LB	4
1RB0LA_0RC1LD_1LC0RB_1LA0RA	4
1RB0LA_0RC1LD_1LD0LA_1LB1LA	4
1RB0LA_0RC1LD_1RD0LA_1LB1LA	4
1RB0LA_0RC1RD_1LA1LC_0LC0RB	4
1RB0LA_1LB0LC_1RD1LD_0RB1LA	4
1RB0LA_1LC0LC_1RD0LB_1LA0RC	2
1RB0LA_1LC0RD_1LD0LB_1RB0RA	2
1RB0LA_1LC1LA_1RD0LB_1LA0RC	2
1RB0LA_1LC1LA_1RD0LB_1RA0RC	2
1RB0LA_1LC1LD_1LB0RB_1RC1LA	4
1RB0LA_1LC1RA_0RC0LD_1RD0LB	4
1RB0LA_1RC0LC_1RD1LA_0LB0RB	4
1RB0LA_1RC0RA_1LD0RB_1LA0LC	2
1RB0LA_1RC1LA_1LD0RD_0RB0LB	4
1RB0LA_1RC1LC_0RD0LA_1LD0LB	4
1RB0LA_1RC1LC_1RD1LA_0LB0RB	4
1RB0LA_1RC1LC_1RD1LA_1LB0RB	4
1RB0LA_1RC1LD_1LD0RB_0LD1LA	4
1RB0LB_0LC0RC_1LA1RD_1LC0RD	4
1RB0LB_0LC0RD_1RC1LD_1RA0LA	4
1RB0LB_0RC0LD_1LC1RA_0RA0LC	4
1RB0LB_1LA0RC_0LD0RA_1LD1LA	4
1RB0LB_1LA0RC_0RD1LB_1LD0RC	4
1RB0LB_1LC0RB_0LD1RA_1RD0LC	4
1RB0LB_1LC0RD_0RC0LD_1LA1RD	4
1RB0LB_1LC0RD_1LA0LB_1RB0RA	2
1RB0LB_1LC0RD_1LA0LB_1RB0RD	2
1RB0LB_1LC1RC_1LA1RD_1LB0RD	4
1RB0LB_1RC0LC_0LD0RA_1RD1LA	4
1RB0LB_1RC0RC_0LD0RA_1LD1LA	4
1RB0LB_1RC1LA_0RD1LB_1LD0RC	4
1RB0LB_1RC1LB_0LD0RC_1RD1LA	4
1RB0LB_1RC1LB_0RD1LA_1LD0RC	4
1RB0LB_1RC1LB_1LA0RD_0RB1RA	4
1RB0LC_0LB1LA_1RD1LC_0RB0RD	4
1RB0LC_0RC0RD_1LB0LD_1LA1RD	4
1RB0LC_1LA0RA_0LD1RA_1RD0LC	4
1RB0LC_1LA0RA_0RD0LB_1RD1RB	4
1RB0LC_1LA0RD_0RA1LD_1RA1LC	4
1RB0LC_1LA0RD_1LB1RD_0LB1RC	4
1RB0LC_1LC0RA_0RD0LB_1LB1RD	2
1RB0LC_1LC0RD_1LD0LB_1RB1RA	2
1RB0LC_1LC0RD_1RD1LA_0RC0LA	4
1RB0LC_1LC0RD_1RD1LA_0RC1LC	4
1RB0LC_1LC1RD_0LB1RB_1LA0RB	4
1RB0LC_1LC1RD_1LB1RB_0RB0LA	4
1RB0LC_1RC0LB_1LA0RD_1LB1RD	4
1RB0LC_1RC0RA_1LA0LD_0LB0LA	2
1RB0LC_1RC0RA_1LA0LD_0LB0LB	2
1RB0LC_1RC0RA_1LA0LD_0LB0RB	2
1RB0LC_1RC0RA_1LA0LD_0LB1LD	2
1RB0LC_1RC0RA_1LA0LD_1LA0RC	2
1RB0LC_1RC0RA_1LA0LD_1LA0RD	2
1RB0LC_1RC0RA_1LA0LD_1LC0LA	2
1RB0LC_1RC0RA_1LA0LD_1LC0LB	2
1RB0LC_1RC0RA_1LA0LD_1LC1RB	2
1RB0LC_1RC0RA_1LA1LD_0LA1RB	2
1RB0LC_1RC0RA_1LA1LD_0RA1RB	2
1RB0LC_1RC0RA_1LA1LD_1LA0LB	2
1RB0LC_1RC0RA_1LA1LD_1LA0RB	2
1RB0LC_1RC0RB_1LD0RB_1LA0LC	2
1RB0LC_1RC0RD_1LA0LB_0RA---	4
1RB0LD_0LC0RA_0LD1LC_1LA0LA	2
1RB0LD_0LC0RA_1LD1LC_1LA0LA	2
1RB0LD_0LC0RA_1LD1LC_1LA0LB	2
1RB0LD_0LC0RA_1RA1LC_1LA0RB	2
1RB0LD_0LC0RA_1RA1LC_1LA1RA	2
1RB0LD_0LC0RC_0RB1LD_1RC1LA	4
1RB0LD_0LC0RC_0RD1LD_1RC1LA	4
1RB0LD_0LC0RC_1RC1LD_1LA0RB	4
1RB0LD_0LC1RA_0LD1LC_0RA1LA	2
1RB0LD_0LC1RA_0LD1LC_0RD1LA	3
1RB0LD_0LC1RA_0RB1LC_0RA1LA	2
1RB0LD_0LC1RA_0RB1LC_0RD1LA	3
1RB0LD_0LC1RA_0RD1LC_0RA1LA	2
1RB0LD_0LC1RA_0RD1LC_0RD1LA	3
1RB0LD_0LC1RA_1LA1LC_0RA1LA	2
1RB0LD_0LC1RA_1LA1LC_0RD1LA	3
1RB0LD_0LC1RA_1LD1LC_0RA1LA	2
1RB0LD_0LC1RA_1LD1LC_0RD1LA	3
1RB0LD_0LC1RA_1RA1LC_0RA1LA	2
1RB0LD_0LC1RA_1RA1LC_0RD1LA	3
1RB0LD_0LC1RA_1RB1LC_0RA1LA	2
1RB0LD_0LC1RA_1RB1LC_0RD1LA	3
1RB0LD_0LC1RA_1RD1LC_0RA1LA	2
1RB0LD_0LC1RA_1RD1LC_0RD1LA	3
1RB0LD_0LC1RC_0RB1LD_1LA0RC	4
1RB0LD_0LC1RC_0RB1LD_1LA1LA	4
1RB0LD_0LC1RC_0RB1LD_1LC1LA	4
1RB0LD_0LC1RC_0RB1LD_1RC1LA	4
1RB0LD_0RC0LC_1RD1RA_1LA0RC	2
1RB0LD_0RC0RA_1LC1LA_1LA0LD	2
1RB0LD_0RC0RB_1LC0LA_0RB1LA	4
1RB0LD_0RC0RB_1RD1RA_1LA0RC	2
1RB0LD_0RC1LD_1LC0RB_0LA0LD	4
1RB0LD_0RC1LD_1LC0RB_0LA1RD	4
1RB0LD_0RC1LD_1LC0RB_1LA1RC	4
1RB0LD_0RC1RA_1LC0RA_1LA0LD	2
1RB0LD_0RC1RB_1RD0RA_1LA0RC	2
1RB0LD_0RC1RB_1RD0RD_1LA0RC	2
1RB0LD_0RC1RB_1RD1RA_1LA0RC	2
1RB0LD_1LB0RC_0RB1LD_1RC1LA	4
1RB0LD_1LB0RC_0RD1LD_1RC1LA	4
1RB0LD_1LC0RA_0LD0LC_1LA1LB	2
1RB0LD_1LC0RA_0LD0RD_1LA1LB	2
1RB0LD_1LC0RA_0LD1LC_1LA0LA	2
1RB0LD_1LC0RA_0LD1LC_1LA0LB	2
1RB0LD_1LC0RA_0LD1LC_1LA1LB	2
1RB0LD_1LC0RA_1LA1RC_1LA1LB	2
1RB0LD_1LC0RA_1LD1LC_1LA0LB	2
1RB0LD_1LC0RA_1RD0LC_1LA0LA	2
1RB0LD_1LC0RA_1RD0LC_1LA1LC	2
1RB0LD_1LC0RB_1RD1RB_1LA0RC	2
1RB0LD_1LC0RC_0RB1LD_1RC1LA	4
1RB0LD_1LC0RC_0RD1LD_1RC1LA	4
1RB0LD_1LC0RC_1LA1RC_0LC1LB	4
1RB0LD_1LC0RC_1RA1LD_0RA1LC	4
1RB0LD_1LC0RC_1RC1LD_1LA0RB	4
1RB0LD_1LC0RD_1LD0LB_1RB0RA	2
1RB0LD_1LC1LD_0RA1LB_1RC0LD	4
1RB0LD_1LC1RA_0LD1LC_0RA1LA	2
1RB0LD_1LC1RA_0LD1LC_0RD1LA	3
1RB0LD_1LC1RA_0RA1LC_0RA1LA	2
1RB0LD_1LC1RA_0RA1LC_0RD1LA	3
1RB0LD_1LC1RA_0RB1LC_0RA1LA	2
1RB0LD_1LC1RA_0RB1LC_0RD1LA	3
1RB0LD_1LC1RA_0RD0LC_1RA1LA	2
1RB0LD_1LC1RA_0RD1LC_0RA1LA	2
1RB0LD_1LC1RA_0RD1LC_0RD1LA	3
1RB0LD_1LC1RA_1LA1LC_0RA1LA	2
1RB0LD_1LC1RA_1LA1LC_0RD1LA	3
1RB0LD_1LC1RA_1LD1LC_0RA1LA	2
1RB0LD_1LC1RA_1LD1LC_0RD1LA	3
1RB0LD_1LC1RA_1RA1LC_0RA1LA	2
1RB0LD_1LC1RA_1RA1LC_0RD1LA	3
1RB0LD_1LC1RA_1RB1LC_0RA1LA	2
1RB0LD_1LC1RA_1RB1LC_0RD1LA	3
1RB0LD_1LC1RA_1RD1LC_0RA1LA	2
1RB0LD_1LC1RA_1RD1LC_0RD1LA	3
1RB0LD_1LC1RC_0RB1LD_1LA0RC	4
1RB0LD_1LC1RC_0RB1LD_1LA1LA	4
1RB0LD_1LC1RC_0RB1LD_1LC1LA	4
1RB0LD_1LC1RC_0RB1LD_1RC1LA	4
1RB0LD_1LC1RC_0RB1LD_1RD1LA	4
1RB0LD_1RC0LA_1LA0RB_1LD1RB	4
1RB0LD_1RC0RA_1LA0RA_1LA0LC	2
1RB0LD_1RC0RA_1LA0RA_1LA0LD	2
1RB0LD_1RC0RA_1LD0LA_1LA1LC	2
1RB0LD_1RC0RA_1LD0RA_1LA0LD	2
1RB0LD_1RC0RA_1LD1RA_1LA0LA	2
1RB0LD_1RC0RA_1RD0LC_1LA1LC	2
1RB0LD_1RC0RB_0LC1LA_1RB1LD	4
1RB0LD_1RC0RC_1LA0RB_1LC1RB	4
1RB0LD_1RC0RC_1LA1RB_1LA1LD	4
1RB0LD_1RC1LB_0LD0RC_1RD1LA	4
1RB0LD_1RC1RA_1LD0RA_1LB1LA	2
1RB0LD_1RC1RA_1LD1RC_0RB1LA	2
1RB0LD_1RC1RB_1RD0RA_1LA0RC	2
1RB0LD_1RC1RD_1LA1LD_1LC0RB	2
1RB0RA_0LC0RA_1LD1LB_1LA1LB	2
1RB0RA_0LC0RA_1LD1LB_1LA1LC	2
1RB0RA_0RC0RB_1LD1RA_0LD1LA	4
1RB0RA_1LB0LC_1LA0LD_1RD1RC	4
1RB0RA_1LC0LD_1RC0LB_1RD0RA	4
1RB0RA_1LC0RA_0LD0LB_1RD1RB	2
1RB0RA_1LC0RA_1LD0LB_1RA0LB	2
1RB0RA_1LC0RA_1LD0LB_1RB0LB	2
1RB0RA_1LC0RB_0LA0LD_1LA1LC	4
1RB0RA_1LC1RA_0RC0LD_1RD0LB	4
1RB0RB_0LC0RD_1LC1LD_1RA0LA	4
1RB0RB_1LC0LB_0RD1RA_1LB1RD	4
1RB0RB_1LC0RA_0RD0LB_0RA1RD	2
1RB0RB_1LC0RA_0RD0LB_1RA1RD	2
1RB0RB_1LC0RA_1LD0LB_1RA1LB	2
1RB0RB_1LC0RA_1RD0LB_0RA1RD	2
1RB0RB_1LC0RA_1RD0LB_1LA0RD	2
1RB0RB_1LC0RC_1RA1LD_0LC1LA	4
1RB0RB_1LC1RA_1RA0LD_1LC1LD	4
1RB0RB_1LC1RB_0LD1RA_1RD0LC	4
1RB0RB_1LC1RC_1RA1LD_0LB0LC	4
1RB0RB_1LC1RC_1RA1LD_0RA0LC	4
1RB0RB_1LC1RC_1RA1LD_1LB0LC	4
1RB0RB_1LC1RC_1RA1LD_1RA0LC	4
1RB0RB_1LC1RD_0RB0LC_1RA1LD	2
1RB0RB_1RC1LB_1LD1RA_0RC0LD	2
1RB0RC_0RC1RA_1LD1RC_1LB0LD	4
1RB0RC_1LB0LC_0RD0LA_1RA0RB	4
1RB0RC_1LB1RA_1LD1RC_1LB0LD	4
1RB0RC_1LC0LB_0RD1RA_1LB1RD	4
1RB0RC_1LC0LB_1RD1RA_1LB1RC	4
1RB0RC_1LC0LB_1RD1RA_1LB1RD	4
1RB0RC_1LC0LD_1RA0LB_0LA0LA	2
1RB0RC_1LC0LD_1RA0LB_0LA0LC	2
1RB0RC_1LC0LD_1RA0LB_0LA0RA	2
1RB0RC_1LC0LD_1RA0LB_0LA0RB	2
1RB0RC_1LC0LD_1RA0LB_0LA1LC	2
