0RB1RA_0LC1RD_1RB1LC_1RB0RA	CBT_SP_01
0RB1RA_0LC1RD_1RB1LC_1RC0RA	CBT_SP_01
0RB1RA_1LA1RC_1LD0LA_0RA1LC	CBT_SP_01
0RB1RA_1LA1RC_1LD0LA_1RA1LC	CBT_SP_01
0RB1RA_1LA1RC_1LD0RB_0RA1LC	CBT_SP_01
0RB1RA_1LA1RC_1LD0RB_1RA1LC	CBT_SP_01
0RB1RA_1LC0RC_1LD1RB_1LA1LD	CBT_SP_01
0RB1RA_1LC0RC_1LD1RC_1RA0LC	CBT_SP_01
0RB1RA_1LC0RC_1RD1RB_1LA1LD	CBT_SP_01
0RB1RA_1LC1RB_1LD1LC_0RA0LA	CBT_SP_01
0RB1RA_1LC1RB_1LD1LC_1RA0LA	CBT_SP_01
0RB1RA_1LC1RC_1LD0LA_1LA0RC	CBT_SP_01
0RB1RA_1LC1RC_1LD0LA_1LA1LD	CBT_SP_01
0RB1RA_1LC1RC_1LD0LA_1RA0LA	CBT_SP_01
0RB1RA_1LC1RC_1LD0RB_0RA0LA	CBT_SP_01
0RB1RA_1LC1RC_1LD0RB_1LA1LD	CBT_SP_01
0RB1RA_1LC1RC_1LD0RB_1RA0LA	CBT_SP_01
0RB1RA_1LC1RC_1RD0LA_1LA1LD	CBT_SP_01
0RB1RA_1LC1RC_1RD0RB_1LA1LD	CBT_SP_01
0RB1RA_1LC1RD_0LD1LA_1RB0RB	CBT_SP_01
0RB1RA_1LC1RD_1LD---_1RA0LA	CBT_SP_01
0RB1RA_1LC1RD_1LD0RA_0RC0LA	CBT_SP_01
1RB0RB_0RC1RB_0LD1RA_1RC1LD	CBT_SP_01
1RB0RB_1LA1RC_1LD1RB_1LA1LD	CBT_SP_01
1RB0RB_1LC0LD_0RD0LC_1LB1RA	CBT_SP_01
1RB0RB_1LC0LD_1RA1LC_1RA0LB	CBT_SP_01
1RB0RB_1LC0RA_1LD0LB_1RA1RD	CBT_SP_01
1RB0RB_1LC0RA_1RD0LB_1RA1RD	CBT_SP_01
1RB0RB_1LC1LD_0LA1RD_1RC0LB	CBT_SP_01
1RB0RB_1LC1LD_1LC0LD_1RA1LD	CBT_SP_01
1RB0RB_1LC1RA_0LA1LD_0RB1RD	CBT_SP_01
1RB0RB_1LC1RB_1RD0LB_0RA1RD	CBT_SP_01
1RB0RB_1LC1RB_1RD1LC_---1RA	CBT_SP_01
1RB0RB_1LC1RD_1LA0LD_0RB1RB	CBT_SP_01
1RB0RB_1LC1RD_1LA1LC_0LA1RB	CBT_SP_01
1RB0RB_1LC1RD_1LA1LC_0RB1RB	CBT_SP_01
1RB0RB_1RC1RA_1LD0LA_1RA1LC	CBT_SP_01
1RB0RB_1RC1RA_1LD0RC_0RB0LC	CBT_SP_02
1RB0RB_1RC1RA_1LD1LB_0RB0LC	CBT_SP_02
1RB0RB_1RC1RA_1LD1LB_1LB0LC	CBT_SP_02
1RB0RB_1RC1RA_1LD1LB_1RB0LC	CBT_SP_02
1RB0RB_1RC1RB_0LD1RA_1RC1LD	CBT_SP_02
1RB0RB_1RC1RB_1LC0LD_1RA1LD	CBT_SP_02
1RB0RB_1RC1RD_1LA1LC_1LC1RB	CBT_SP_02
1RB0RC_0LA1RC_1LD1RB_1LA1LD	CBT_SP_02
1RB0RC_0LC0RB_1RA1LD_0LC0LA	CBT_SP_02
1RB0RC_0LC0RB_1RA1LD_0RB0LA	CBT_SP_02
1RB0RC_0LC0RB_1RA1LD_1LA0LA	CBT_SP_02
1RB0RC_0LC0RB_1RA1LD_1LB0LA	CBT_SP_02
1RB0RC_0LC0RB_1RA1LD_1RB0LA	CBT_SP_02
1RB0RC_0LC0RB_1RA1LD_1RD0LA	CBT_SP_02
1RB0RC_0LC0RC_0LD1LC_1RA1LA	CBT_SP_02
1RB0RC_0LC0RD_1RA1LD_0LC0LA	CBT_SP_02
1RB0RC_0LC1LD_1RA1LB_1LB0LA	CBT_SP_02
1RB0RC_0LC1RA_0LD1LC_1LA0RC	CBT_SP_02
1RB0RC_0LC1RA_0LD1LC_1LA1LA	CBT_SP_02
1RB0RC_0LC1RA_0LD1LC_1RC1LA	CBT_SP_02
1RB0RC_0LC1RA_0LD1LC_1RD1LA	CBT_SP_02
1RB0RC_0LC1RA_1LD1RC_1RB1LD	CBT_SP_02
1RB0RC_0LC1RA_1RA1LD_0LC0LA	CBT_SP_02
1RB0RC_0LC1RA_1RA1LD_0RB0LA	CBT_SP_02
1RB0RC_0LC1RA_1RA1LD_1RB0LA	CBT_SP_02
1RB0RC_0LC1RA_1RA1LD_1RD0LA	CBT_SP_02
1RB0RC_0LC1RD_1RA1LD_1RB0LA	CBT_SP_02
1RB0RC_0RC1RA_1LC0LD_1RB1LD	CBT_SP_02
1RB0RC_0RC1RC_1LD1RB_1LA0LB	CBT_SP_02
1RB0RC_0RC1RC_1LD1RB_1LA1LD	CBT_SP_02
1RB0RC_1LA0RD_1LC1LB_0RC0RB	CBT_SP_02
1RB0RC_1LA0RD_1RA1LD_0LC0LA	CBT_SP_02
1RB0RC_1LA1RA_1RA1LD_0LC0LA	CBT_SP_02
1RB0RC_1LA1RA_1RA1LD_0LC1RA	CBT_SP_02
1RB0RC_1LB1RA_1LC0LD_1RB1LD	CBT_SP_02
1RB0RC_1LC0LA_1RD0LB_1RB1RC	CBT_SP_02
1RB0RC_1LC0LB_1RA1LD_0RB0LA	CBT_SP_02
1RB0RC_1LC0LD_0LD1LD_1RA1LC	CBT_SP_02
1RB0RC_1LC0RA_0LD1LC_1LA0LA	CBT_SP_02
1RB0RC_1LC0RA_1LD0LB_1RD1RA	CBT_SP_02
1RB0RC_1LC0RA_1RD0LB_1LA1RC	CBT_SP_02
1RB1LC_1LA1RB_1LA0LD_1RB1LD	CBT_SP_02
1RB1LC_1LA1RB_1LA0RD_1LD1RC	CBT_SP_02
1RB1LC_1LA1RB_1LA0RD_1RB1RC	CBT_SP_02
1RB1LC_1LA1RB_1LA0RD_1RC1RC	CBT_SP_02
1RB1LC_1LA1RB_1LA1RD_0LB0RC	CBT_SP_02
1RB1LC_1LA1RB_1LB0LD_1RB1LD	CBT_SP_02
1RB1LC_1LA1RB_1RB0LD_0RA1LD	CBT_SP_02
1RB1LC_1LA1RC_1LA0LD_1LC0RA	CBT_SP_02
1RB1LC_1LA1RC_1RB0RD_1RC0LB	CBT_SP_02
1RB1LC_1LC0LA_1RD1LA_1RB1RD	CBT_SP_03
1RB1LC_1LC0RA_0LD1LB_0RA1LC	CBT_SP_03
1RB1LC_1LC0RA_0LD1LB_0RA1LD	CBT_SP_03
1RB1LC_1LC0RA_0RD1LB_1LA0LD	CBT_SP_03
1RB1LC_1LC0RA_1RD0LB_0LA1RC	CBT_SP_03
1RB1LC_1LC0RA_1RD0LB_0RA1RD	CBT_SP_03
1RB1LC_1LC0RA_1RD0LB_1LA0RD	CBT_SP_03
1RB1LC_1LC0RD_1LA0LB_0RA1RC	CBT_SP_03
1RB1LC_1LC1RB_1LA0RD_0LA1RC	CBT_SP_03
1RB1LC_1LC1RB_1LA0RD_1LD1RC	CBT_SP_03
1RB1LC_1LC1RB_1LA0RD_1RA1RC	CBT_SP_03
1RB1LC_1LC1RB_1LA0RD_1RC1RC	CBT_SP_03
1RB1LC_1RC---_1LD0RD_0LA1LD	CBT_SP_03
1RB1LC_1RC0LD_0LB0RD_0LA1LD	CBT_SP_03
1RB1LC_1RC0LD_1LA0RB_0RB1RA	CBT_SP_03
1RB1LC_1RC0LD_1LA0RB_0RC1LB	CBT_SP_03
1RB1LC_1RC0LD_1LA0RB_1LB0LA	CBT_SP_03
1RB1LC_1RC0LD_1LA0RB_1LB0RB	CBT_SP_03
1RB1LC_1RC0LD_1LA0RB_1LB0RD	CBT_SP_03
1RB1LC_1RC0LD_1LA0RB_1LB1LB	CBT_SP_03
1RB1LC_1RC0LD_1LA0RB_1LB1RD	CBT_SP_03
1RB1LC_1RC0RA_0LA1LD_1LC0LB	CBT_SP_03
1RB1LC_1RC1LB_0RD0RA_1LD0LB	CBT_SP_03
