0RB1RA_1LC1LA_1LD1RB_0RC0LD	4	2	40	20000	74
0RB1RB_0LC0RB_1LD1LC_1RA---	4	2	40	20000	50
0RB1RB_1LC1RA_1LD---_0RA0LD	2	2	40	32000	41
0RB1RB_1RC1RA_1LC1LD_0RB0LD	2	2	40	20000	41
0RB1RC_0RC0LB_1RD1RA_1LD1LB	2	2	40	20000	41
0RB1RC_1LC---_1LD1RA_0RA0LD	2	2	40	32000	41
0RB1RC_1LC0RC_1LD1RA_0RB0LD	2	2	40	20000	48
0RB1RD_1LC1LA_1RA1LB_0LB0RD	2	2	40	20000	81
0RB1RD_1LC1LA_1RB1LB_0LB0RD	2	2	40	20000	47
0RB1RD_1LC1LB_1RA---_0LB0RD	4	2	40	20000	50
1RB---_0LC0RB_0LD1LC_1RA1RD	4	2	40	20000	50
1RB---_0LC0RB_1LD1LA_0RC1LC	2	2	40	32000	47
1RB---_0LC0RD_0LD1LC_1RA0RB	2	3	40	32000	125
1RB---_0LC0RD_1LA1LC_0LA0RB	2	2	40	32000	78
1RB---_0LC1RA_1LD1RC_0RA0LD	2	2	40	32000	47
1RB---_0LC1RC_0LD0RC_1LA1LD	4	2	40	20000	50
1RB---_0LC1RD_1LA1LC_0LA0RD	4	2	40	20000	54
1RB---_1LC1RA_---0LD_0RA0LD	2	2	40	32000	41
1RB---_1LC1RA_0RD0LC_0LB0RA	2	2	40	32000	46
1RB---_1LC1RA_0RD0LC_1LC1RB	2	2	40	32000	43
1RB---_1LC1RA_0RD0LC_1RB---	2	2	40	32000	39
1RB---_1LC1RA_1LD0LC_0RD0RA	2	2	40	32000	39
1RB---_1LC1RA_1RB0LD_0RC0LD	2	2	40	32000	51
1RB---_1LC1RA_1RD0LC_0LD0RA	2	2	40	32000	43
1RB---_1LC1RC_0LD0RC_1LA1LD	4	2	40	20000	50
1RB---_1LC1RD_0RA0LC_1RB---	2	2	40	32000	39
1RB---_1LC1RD_1LA1LC_0LC0RD	4	2	40	20000	50
1RB---_1RC---_0LD0RC_0LA1LD	4	2	40	20000	50
1RB---_1RC---_1LD1RB_0RA0LD	2	2	40	32000	39
1RB---_1RC0LD_1LD1RB_0RA0LB	2	2	40	20000	39
1RB---_1RC0RC_0LD0RB_0LA1LD	2	2	40	32000	41
1RB---_1RC1LD_0LD0RC_0LA1LB	2	2	40	32000	41
1RB---_1RC1RC_0LD0RC_1LA1LD	4	2	40	20000	50
1RB0LA_0LB0RC_1RD---_1LA1RC	2	2	40	32000	43
